,date,open,high,low,close,volume
11663,2019-07-30,34.8034,35.4818,34.7838,35.4621,993447
11664,2019-07-31,35.4621,35.6391,34.8231,35.0787,1412817
11665,2019-08-01,35.1967,35.6096,34.7936,34.9706,1493922
11666,2019-08-02,34.656,35.1869,34.0267,35.1279,1413410
11667,2019-08-05,34.5576,34.8329,34.1398,34.6756,1474381
11668,2019-08-06,34.8526,35.0099,34.2725,34.9804,2130733
11669,2019-08-07,34.1251,34.1251,28.1279,30.7234,9402382
11670,2019-08-08,30.5169,30.6742,29.347,29.9565,4594767
11671,2019-08-09,29.868,29.9958,28.0689,28.0984,3818675
11672,2019-08-12,27.9116,28.3048,27.538,27.9214,2771459
11673,2019-08-13,27.9214,28.6686,27.6953,28.3147,2202970
11674,2019-08-14,27.9312,28.0099,26.9186,27.2824,4025639
11675,2019-08-15,27.5281,27.7014,27.2135,27.479,1911000
11676,2019-08-16,27.5281,27.8231,27.4888,27.6953,1715951
11677,2019-08-19,27.8722,28.5015,27.8722,27.9902,1219833
11678,2019-08-20,27.8329,28.118,27.7249,27.9804,842908
11679,2019-08-21,28.118,28.4425,27.9706,28.177,880776
11680,2019-08-22,28.3147,28.6391,28.0001,28.5604,707852
11681,2019-08-23,28.4916,28.8898,28.0295,28.0984,1263686
11682,2019-08-26,28.4621,29.0029,28.236,28.9242,1963963
11683,2019-08-27,28.9439,29.1966,28.0787,28.0984,792791
11684,2019-08-28,28.0885,28.5604,27.7936,28.3147,783757
11685,2019-08-29,28.5998,28.934,28.5212,28.6981,809312
11686,2019-08-30,28.8062,28.8554,28.3147,28.7079,1476744
11687,2019-09-03,28.5113,28.6686,28.0394,28.118,958401
11688,2019-09-04,28.4523,29.2585,28.3687,29.1995,1100399
11689,2019-09-05,29.3371,29.9565,28.762,29.9369,2555377
11690,2019-09-06,29.9565,30.3104,29.7599,29.8385,1024161
11691,2019-09-09,29.986,30.1826,29.6222,30.1433,921916
11692,2019-09-10,30.104,30.1925,29.4846,29.6714,1201428
11693,2019-09-11,29.8385,30.1826,29.5928,30.1531,1390944
11694,2019-09-12,30.3203,30.3203,29.347,29.4748,1982941
11695,2019-09-13,29.5829,29.7206,28.9783,29.0717,1523758
11696,2019-09-16,28.9832,29.2388,28.6489,28.6588,3890368
11697,2019-09-17,28.4523,29.052,28.1672,28.7669,1848339
11698,2019-09-18,28.7964,28.8751,28.2557,28.7472,1072255
11699,2019-09-19,28.7472,28.7866,28.0394,28.0984,1333885
11700,2019-09-20,28.2458,28.7472,28.0984,28.5211,2575547
11701,2019-09-23,28.4425,29.1798,28.3442,29.0717,1624279
11702,2019-09-24,29.052,29.2978,28.6784,28.6981,2712083
11703,2019-09-25,28.6686,29.1405,28.5408,28.8259,1217952
11704,2019-09-26,28.8357,29.0324,28.2262,28.5604,1084502
11705,2019-09-27,28.7472,28.934,28.1721,28.4228,1824176
11706,2019-09-30,28.5113,28.5899,27.9411,28.0001,1559004
11707,2019-10-01,28.0495,28.2464,27.6358,27.9017,2446990
11708,2019-10-02,27.7048,28.3794,27.5885,27.8229,2753130
11709,2019-10-03,27.7836,27.7836,26.9366,27.5866,2609639
11710,2019-10-04,27.8328,28.8078,27.5078,28.5715,1276655
11711,2019-10-07,28.4631,28.8768,28.3203,28.5912,1055437
11712,2019-10-08,28.3646,28.404,27.9559,27.9707,845516
11713,2019-10-09,27.9805,28.1184,27.626,27.7343,558365
11714,2019-10-10,27.6457,28.2071,27.5866,27.7146,1154374
11715,2019-10-11,28.0495,28.5025,27.882,28.1972,1432311
11716,2019-10-14,28.1283,28.3351,27.9214,28.0987,1153274
11717,2019-10-15,28.1775,28.3745,27.9608,28.2563,1268631
11718,2019-10-16,28.2169,28.4336,28.0396,28.2563,2361243
11719,2019-10-17,28.4139,29.1427,28.2858,29.1033,1513318
11720,2019-10-18,28.9457,29.3298,28.6699,29.2707,1813727
11721,2019-10-21,29.4185,29.4972,28.9506,29.251,1728980
11722,2019-10-22,29.251,29.8026,29.1328,29.6942,1320588
11723,2019-10-23,29.6942,30.3098,29.6942,30.098,2130296
11724,2019-10-24,30.1374,30.4821,29.8223,30.423,1341752
11725,2019-10-25,30.5314,31.0731,30.5215,30.7087,1687002
11726,2019-10-28,30.7579,31.4473,30.7087,31.0829,1718461
11727,2019-10-29,31.0534,31.3587,30.9943,31.0632,1125300
11728,2019-10-30,30.9253,31.1814,30.4526,30.8662,4306805
11729,2019-10-31,30.8268,30.8859,29.9897,30.4329,1304677
11730,2019-11-01,30.5806,30.8859,30.4132,30.6693,1669088
11731,2019-11-04,30.8465,31.4227,30.6594,31.3587,1971379
11732,2019-11-05,31.4178,31.6344,31.0928,31.4375,2714367
11733,2019-11-06,31.2799,31.2799,28.1775,30.2261,5523086
11734,2019-11-07,30.7284,30.9647,29.4776,29.7533,1828639
11735,2019-11-08,29.7435,30.5117,29.6253,30.5018,880927
11736,2019-11-11,30.3245,30.9352,30.167,30.7185,717900
11737,2019-11-12,30.7087,30.7776,30.1867,30.3442,888982
11738,2019-11-13,30.1177,30.5757,29.9897,30.4624,931234
11739,2019-11-14,30.3147,30.6988,30.167,30.689,933446
11740,2019-11-15,30.8662,31.1617,30.7087,31.1125,633863
11741,2019-11-18,30.9844,31.27,30.7087,31.2503,788508
11742,2019-11-19,31.2405,31.4522,30.8268,31.2996,2009019
11743,2019-11-20,31.1026,31.3882,30.3147,30.7579,1981315
11744,2019-11-21,30.748,30.8268,30.3147,30.423,1581021
11745,2019-11-22,30.6003,30.945,30.1177,30.7677,859402
11746,2019-11-25,30.9253,31.5064,30.689,31.2602,1361283
11747,2019-11-26,31.2897,31.7034,31.0924,31.6837,1036584
11748,2019-11-27,31.8314,31.9693,31.5655,31.6837,1138383
11749,2019-11-29,31.6935,31.9004,31.5852,31.7625,488394
11750,2019-12-02,31.7625,31.9201,31.467,31.8117,1180533
11751,2019-12-03,31.4769,31.5261,30.62,30.7579,1403185
11752,2019-12-04,30.7973,31.2011,30.5806,30.5806,1953267
11753,2019-12-05,30.6299,31.4966,30.6102,31.3587,2692278
11754,2019-12-06,31.6837,31.9398,31.4966,31.861,1408064
11755,2019-12-09,31.8019,31.9792,31.6738,31.792,753175
11756,2019-12-10,31.792,31.9693,31.6935,31.861,644495
11757,2019-12-11,31.9201,31.9792,31.6837,31.861,578800
11758,2019-12-12,31.8314,32.8754,31.7822,32.8163,1826630
11759,2019-12-13,32.708,32.8951,32.1564,32.2254,1571924
11760,2019-12-16,32.4322,32.7572,32.2549,32.3633,1389072
11761,2019-12-17,32.3534,32.5898,32.1269,32.4913,613469
11762,2019-12-18,32.5701,33.0379,32.4913,32.8951,1783223
11763,2019-12-19,32.9345,33.0724,32.6587,32.7277,1163624
11764,2019-12-20,32.7966,32.8951,32.1958,32.2057,2189849
11765,2019-12-23,32.2845,32.5405,32.0382,32.1958,1502110
11766,2019-12-24,32.2648,32.3977,31.9398,31.9496,361197
11767,2019-12-26,32.0284,32.2254,31.5163,32.1466,1321340
11768,2019-12-27,32.1761,32.2573,31.5458,31.5655,950135
11769,2019-12-30,31.5163,31.792,31.3784,31.664,1129679
11770,2019-12-31,31.5754,31.8117,31.4867,31.6837,891575
11771,2020-01-02,31.792,32.1072,31.6246,32.0973,1008053
11772,2020-01-03,31.5163,32.3042,31.4227,32.2746,884700
11773,2020-01-06,32.0776,32.442,31.9496,32.3239,1170453
11774,2020-01-07,32.1862,32.4131,32.0087,32.0185,742126
11775,2020-01-08,32.0383,32.3046,31.8311,32.0975,1818648
11776,2020-01-09,32.206,32.3046,30.9878,31.0913,1048416
11777,2020-01-10,31.1702,31.2787,30.7313,30.825,1261148
11778,2020-01-13,30.8842,31.1209,30.608,31.0716,1530860
11779,2020-01-14,31.3281,32.6301,31.1407,32.5019,2702920
11780,2020-01-15,32.5907,32.7978,32.2947,32.7781,1211813
11781,2020-01-16,32.926,33.1924,32.6301,33.1825,1154914
11782,2020-01-17,33.2121,33.5573,33.1825,33.3995,1026088
11783,2020-01-21,33.3107,33.439,33.0049,33.2121,1042116
11784,2020-01-22,33.2121,34.8101,33.0543,33.3403,1237755
11785,2020-01-23,33.2515,33.439,32.7288,33.0937,1205880
11786,2020-01-24,33.1726,33.2121,31.7522,32.2356,1367027
11787,2020-01-27,31.7226,32.4476,31.6832,32.2454,1379711
11788,2020-01-28,32.3441,32.5759,32.2651,32.3539,686844
11789,2020-01-29,32.492,32.6992,31.7128,31.7424,913332
11790,2020-01-30,31.407,32.206,31.2886,32.1271,1608335
11791,2020-01-31,31.9791,32.0679,31.5549,31.5747,1065027
11792,2020-02-03,31.6339,32.4526,31.4859,31.693,1437510
11793,2020-02-04,32.0777,33.4242,31.984,33.291,2247497
11794,2020-02-05,33.6362,34.0012,33.3206,33.7349,3590127
11795,2020-02-06,35.5005,38.7951,35.5005,38.0257,6460885
11796,2020-02-07,38.1244,38.1638,36.0727,36.9111,2796497
11797,2020-02-10,36.921,37.7594,36.8766,37.572,1703122
11798,2020-02-11,37.7397,38.2723,37.4832,38.1342,1803441
11799,2020-02-12,38.2625,38.6176,37.8975,38.4597,1502951
11800,2020-02-13,38.2329,39.0812,38.1934,38.7359,1262600
11801,2020-02-14,38.9036,39.0121,38.6274,38.7458,1926693
11802,2020-02-18,38.6373,39.1995,38.4992,39.0516,1841706
11803,2020-02-19,39.0121,39.3535,39.0023,39.1305,849432
11804,2020-02-20,39.0417,39.673,38.9973,39.0812,2041543
11805,2020-02-21,38.7951,39.0396,38.4006,38.6767,1371903
11806,2020-02-24,37.7298,38.2723,37.3846,37.8679,1251675
11807,2020-02-25,37.9665,38.0652,36.7533,36.8223,1305498
11808,2020-02-26,36.8914,37.4339,36.4869,36.9111,1331664
11809,2020-02-27,36.1812,37.7495,35.7669,36.5757,1487902
11810,2020-02-28,35.8063,37.4536,35.4709,36.9505,2052812
11811,2020-03-02,37.1774,37.572,35.1948,36.7631,2397602
11812,2020-03-03,36.5067,37.2859,35.5055,36.3094,1793956
11813,2020-03-04,36.6053,37.7101,36.2798,37.6608,988499
11814,2020-03-05,36.9407,37.0985,36.0233,36.8618,3164064
11815,2020-03-06,36.191,37.0788,35.7373,36.9703,1801822
11816,2020-03-09,35.5893,35.7767,33.2515,33.3995,2332847
11817,2020-03-10,34.1886,34.9876,33.363,34.9876,1562842
11818,2020-03-11,34.09,34.6128,32.5857,33.3798,1507317
11819,2020-03-12,31.5648,31.7719,27.0372,31.2492,2692263
11820,2020-03-13,32.6794,33.439,31.3281,32.709,1828276
11821,2020-03-16,29.7104,31.2245,28.8226,30.4798,2244036
11822,2020-03-17,30.7264,33.2565,29.8387,32.1665,2399343
11823,2020-03-18,30.4995,31.2886,26.3122,28.0729,1898702
11824,2020-03-19,27.7277,29.444,25.7746,28.9311,1884565
11825,2020-03-20,29.2961,31.0617,28.6845,28.793,2625323
11826,2020-03-23,28.7141,30.8349,27.7178,28.8226,1528638
11827,2020-03-24,29.809,31.7818,29.0988,31.3577,2178994
11828,2020-03-25,31.4859,33.1233,30.7382,32.058,1499927
11829,2020-03-26,32.4032,33.5573,31.4662,32.423,1515571
11830,2020-03-27,31.3379,32.5216,30.6672,31.6733,1244048
11831,2020-03-30,31.8706,32.4032,30.8003,31.4958,1435923
11832,2020-03-31,31.6043,32.0087,29.8189,30.2923,1795756
11833,2020-04-01,29.227,29.9274,27.8263,28.0532,1521918
11834,2020-04-02,27.9349,29.523,27.8165,28.5464,1409508
11835,2020-04-03,28.4576,29.0396,27.8461,28.2406,1991667
11836,2020-04-06,29.523,30.4304,28.8226,30.3614,1316033
11837,2020-04-07,31.418,32.268,30.6669,30.8053,1157801
11838,2020-04-08,31.3884,32.0999,30.6867,31.5663,1117122
11839,2020-04-09,31.9912,32.3866,30.2716,30.3704,3189002
11840,2020-04-13,30.2617,32.2976,30.0245,32.0505,1619928
11841,2020-04-14,32.4459,32.8115,31.1116,31.843,2742418
11842,2020-04-15,31.1611,31.8529,30.4594,30.746,1044259
11843,2020-04-16,30.8152,31.0029,30.3507,30.7262,1836446
11844,2020-04-17,31.5663,31.6651,30.8745,31.2994,1006194
11845,2020-04-20,30.6768,30.9634,29.9158,30.6768,1195900
11846,2020-04-21,30.0443,30.5582,29.3327,29.6193,730927
11847,2020-04-22,30.3408,30.3408,28.9967,29.056,913793
11848,2020-04-23,28.2357,30.1728,28.1665,29.8367,1667028
11849,2020-04-24,30.1431,30.4495,29.3722,30.2419,1229800
11850,2020-04-27,30.5681,31.5267,30.2617,31.0227,4357161
11851,2020-04-28,31.5169,31.8628,30.6669,31.3291,1589646
11852,2020-04-29,32.2482,32.7028,31.9319,32.3668,1598837
11853,2020-04-30,31.8628,32.3371,31.3291,32.1395,1331258
11854,2020-05-01,31.5663,32.1889,31.3587,32.0703,1204859
11855,2020-05-04,31.8825,32.1197,31.4773,32.011,1221978
11856,2020-05-05,32.5546,33.2661,32.268,32.9697,3163362
11857,2020-05-06,33.0981,35.3712,31.8825,34.4027,2707034
11858,2020-05-07,34.7189,35.2427,34.5793,34.6893,2213718
11859,2020-05-08,34.5905,35.6084,34.5806,35.3712,1732994
11860,2020-05-11,35.1736,36.1767,35.1736,35.6776,1786574
11861,2020-05-12,35.8357,37.16,35.727,36.7054,1511730
11862,2020-05-13,36.5374,36.5374,34.9759,35.6875,1535696
11863,2020-05-14,35.2131,36.1816,34.8474,35.9938,2615702
11864,2020-05-15,35.8851,36.5275,35.5689,36.3496,2549045
11865,2020-05-18,37.5751,38.7413,37.1106,37.1304,3559735
11866,2020-05-19,37.2292,37.7827,36.6857,36.6955,1811582
11867,2020-05-20,37.1798,37.4862,36.1026,36.1816,1632617
11868,2020-05-21,36.1124,37.8321,35.6875,37.7333,1838990
11869,2020-05-22,37.8518,38.2768,37.5949,37.8617,1168192
11870,2020-05-26,38.6425,39.0279,38.2472,38.8401,2594538
11871,2020-05-27,39.443,39.5814,38.8896,38.9785,2039733
11872,2020-05-28,39.1861,39.2948,38.0792,38.1681,1259157
11873,2020-05-29,38.0495,38.8797,37.9013,38.771,1473656
11874,2020-06-01,38.9192,39.1663,38.7117,38.9489,888633
11875,2020-06-02,39.2849,39.4628,38.8303,39.4035,1170951
11876,2020-06-03,39.6209,40.708,39.4628,40.5598,2468678
11877,2020-06-04,40.3918,40.54,39.5814,40.036,1299106
11878,2020-06-05,40.7871,41.5679,40.3028,40.9946,1611899
11879,2020-06-08,41.1034,41.1429,40.1249,40.2534,1615177
11880,2020-06-09,39.8581,40.5054,39.4628,40.1447,1778389
11881,2020-06-10,40.1546,41.1626,39.9569,40.8958,1778270
11882,2020-06-11,39.8877,40.4313,39.3145,39.5913,1262149
11883,2020-06-12,40.4807,40.5993,39.4727,40.0854,1298991
11884,2020-06-15,39.6209,41.5777,39.6209,41.301,1399443
11885,2020-06-16,42.2992,42.3783,40.6491,41.4987,1134133
11886,2020-06-17,41.9434,42.7538,41.6963,42.2794,1133652
11887,2020-06-18,42.2201,42.5957,41.8248,42.0521,2366709
11888,2020-06-19,42.3585,42.7311,41.2219,41.4097,1608285
11889,2020-06-22,41.39,42.1707,40.9353,41.7853,1125185
11890,2020-06-23,42.2992,42.8131,41.8742,42.0422,909752
11891,2020-06-24,41.894,41.9928,40.7673,41.2219,892832
11892,2020-06-25,41.0836,41.9434,40.6586,41.9236,909983
11893,2020-06-26,41.9039,41.9632,41.2467,41.301,1740862
11894,2020-06-29,41.3405,41.7359,40.9156,41.6766,1436976
11895,2020-06-30,41.7655,41.894,41.1528,41.5382,1318510
11896,2020-07-01,41.7556,42.319,41.3801,42.1213,1063803
11897,2020-07-02,42.5067,42.6451,41.2714,41.3208,928018
11898,2020-07-06,41.8347,42.2597,41.5975,42.1806,1314654
11899,2020-07-07,42.0823,42.8324,41.8552,42.2501,1057159
11900,2020-07-08,42.3389,42.931,42.3389,42.4573,1132715
11901,2020-07-09,42.7051,42.9427,41.8837,42.1806,1073539
11902,2020-07-10,42.1905,42.8041,41.854,42.7942,1382636
11903,2020-07-13,43.1109,43.2989,41.5274,41.6858,1922472
11904,2020-07-14,41.5274,42.9625,41.4581,42.9526,972901
11905,2020-07-15,43.3583,43.8334,42.9229,43.6849,1040735
11906,2020-07-16,43.5464,44.3777,43.4721,44.3381,878917
11907,2020-07-17,44.447,45.3377,44.0115,45.2684,1347246
11908,2020-07-20,45.1299,45.506,44.3381,44.734,1024757
11909,2020-07-21,44.833,45.8523,44.833,45.1695,1139521
11910,2020-07-22,45.1596,45.4169,44.1055,44.3777,1048933
11911,2020-07-23,44.6449,44.8528,43.6849,43.8334,1158751
11912,2020-07-24,43.7146,44.7241,43.4573,44.5361,1159750
11913,2020-07-27,44.546,45.4961,44.447,45.3674,887381
11914,2020-07-28,45.0309,45.2783,44.6152,44.6647,668946
11915,2020-07-29,44.7736,45.5752,44.7736,45.3476,596061
11916,2020-07-30,44.9814,45.6049,44.6053,45.5653,586828
11917,2020-07-31,45.7039,45.8622,44.9765,45.6643,1411867
11918,2020-08-03,45.9018,46.0453,45.2882,45.4268,1398487
11919,2020-08-04,45.1695,47.0004,44.9616,46.3076,2922217
11920,2020-08-05,46.9014,47.2478,44.7241,46.8915,3921734
11921,2020-08-06,47.1686,47.4556,45.8672,46.0008,1118462
11922,2020-08-07,45.882,46.466,44.734,45.1398,1404248
11923,2020-08-10,45.1695,45.5554,43.9521,44.0412,1801051
11924,2020-08-11,43.2495,44.6053,43.0119,43.0911,2265423
11925,2020-08-12,43.3286,43.675,42.3488,43.0317,1757750
11926,2020-08-13,43.0218,44.3579,42.913,44.3579,1684351
11927,2020-08-14,44.3876,44.7637,43.9719,44.0511,1304011
11928,2020-08-17,44.4074,44.4074,43.2217,43.9027,1346447
11929,2020-08-18,43.7839,44.3282,43.487,43.5365,1015167
11930,2020-08-19,43.6058,43.7938,43.2396,43.5563,847245
11931,2020-08-20,43.1802,44.2194,43.1505,43.8334,1555988
11932,2020-08-21,43.774,43.774,43.002,43.1307,1212921
11933,2020-08-24,43.4177,43.4177,42.6655,43.0515,908910
11934,2020-08-25,43.0812,43.3286,42.3587,42.5567,1025812
11935,2020-08-26,42.4577,42.9526,42.4379,42.7051,638884
11936,2020-08-27,43.2,43.3682,42.4923,42.9229,954928
11937,2020-08-28,42.9328,43.388,42.527,43.3484,776408
11938,2020-08-31,43.4573,43.4573,42.8536,42.8833,823290
11939,2020-09-01,43.0119,43.4969,42.6359,43.2693,859417
11940,2020-09-02,43.1703,43.3682,42.4676,43.2,777982
11941,2020-09-03,43.0515,43.1505,41.9282,42.814,2475316
11942,2020-09-04,42.9229,43.387,42.0025,42.8833,3039450
11943,2020-09-08,42.3587,43.7047,41.9876,42.715,1942600
11944,2020-09-09,43.289,43.9818,43.1258,43.4375,1208402
11945,2020-09-10,43.6156,44.348,42.8437,42.8932,1162986
11946,2020-09-11,43.2198,43.5266,42.7497,42.9526,1202354
11947,2020-09-14,43.2396,43.9818,42.6952,42.8536,1408568
11948,2020-09-15,43.0614,43.1901,41.3789,41.567,1609731
11949,2020-09-16,41.7946,42.5269,41.3394,41.7847,1688931
11950,2020-09-17,41.567,43.8829,41.3295,41.854,2931904
11951,2020-09-18,41.8837,42.2301,40.894,41.4383,2093498
11952,2020-09-21,41.1315,41.953,40.5773,41.7946,1335655
11953,2020-09-22,42.0025,42.3884,41.6363,42.2499,1546996
11954,2020-09-23,42.1014,42.4181,41.0227,41.1315,1140071
11955,2020-09-24,41.2899,41.755,40.8049,41.0227,1169300
11956,2020-09-25,40.9336,41.2008,40.6565,41.1018,462870
11957,2020-09-28,41.5868,41.8837,40.8544,41.8045,1495569
11958,2020-09-29,41.9431,42.1905,41.374,41.5472,784152
11959,2020-09-30,41.6561,42.5864,41.4284,42.3488,2516695
11960,2020-10-01,42.6161,43.4969,41.9035,43.4177,1338455
11961,2020-10-02,42.7645,43.6948,42.6062,43.0119,1189612
11962,2020-10-05,43.289,45.4713,43.2544,45.4466,1787299
11963,2020-10-06,45.2786,46.0416,44.9515,45.1002,1690579
11964,2020-10-07,45.2687,45.8335,44.8723,45.12,1420555
11965,2020-10-08,45.2786,45.5412,44.9813,45.1497,1109155
11966,2020-10-09,45.2984,45.4867,43.2427,43.4353,2048436
11967,2020-10-12,43.5146,43.911,42.2331,42.4641,1946287
11968,2020-10-13,42.3849,43.4948,42.365,42.9596,1320299
11969,2020-10-14,43.5641,46.438,43.5542,44.7434,1693491
11970,2020-10-15,44.0695,45.1596,44.0002,45.1596,1633287
11971,2020-10-16,45.229,45.5461,43.6533,43.6533,2506953
11972,2020-10-19,43.802,44.0299,42.7614,43.4155,1353338
11973,2020-10-20,43.5741,43.8713,42.8506,42.8903,2450294
11974,2020-10-21,42.8605,44.2677,42.8605,43.8317,1382445
11975,2020-10-22,44.0894,44.3569,41.5722,41.6218,2693189
11976,2020-10-23,41.5921,41.8794,40.7101,41.7407,1057990
11977,2020-10-26,41.6218,41.9984,40.4623,40.7993,1132473
11978,2020-10-27,41.0767,41.3245,40.6605,40.8785,915683
11979,2020-10-28,40.3137,40.4673,39.7488,39.9866,900125
11980,2020-10-29,40.0065,40.2839,39.5704,39.7587,1122831
11981,2020-10-30,39.5506,40.0808,38.9857,39.3029,1390740
11982,2020-11-02,39.838,40.6605,39.3425,40.1056,1809087
11983,2020-11-03,40.3137,40.9776,40.0907,40.2047,1055678
11984,2020-11-04,40.274,41.3344,39.4614,41.0767,2311475
11985,2020-11-05,40.2245,40.4821,38.4902,38.8866,5829083
11986,2020-11-06,39.1047,39.6398,38.6389,39.2038,3929505
11987,2020-11-09,40.4524,41.4038,38.3812,38.5398,3478569
11988,2020-11-10,38.2227,38.3416,36.8749,37.9452,4208492
11989,2020-11-11,38.2623,38.629,37.4101,38.183,3134126
11990,2020-11-12,38.302,38.7083,37.7173,38.4803,5656756
11991,2020-11-13,38.7677,39.7191,38.5695,39.3921,1756847
11992,2020-11-16,39.4218,40.611,39.0056,40.6011,3772669
11993,2020-11-17,40.5515,41.8894,39.7488,41.6614,2110840
11994,2020-11-18,41.5722,41.9488,39.5704,39.5704,1598949
11995,2020-11-19,39.7092,40.3335,39.4416,39.6993,1388244
11996,2020-11-20,39.6695,40.3731,39.5977,40.1848,978139
11997,2020-11-23,40.5416,40.8587,39.8182,40.6308,4319894
11998,2020-11-24,41.0272,41.3146,40.7299,40.8191,1398531
11999,2020-11-25,40.829,41.6218,40.5515,41.4434,1202366
12000,2020-11-27,41.602,41.7803,41.2306,41.7209,507929
12001,2020-11-30,41.9686,43.0885,41.7903,42.5236,2366003
12002,2020-12-01,42.8804,44.8227,42.8804,44.3569,3549130
12003,2020-12-02,44.0894,45.3529,43.5245,44.7632,1749704
12004,2020-12-03,44.8029,46.1407,44.5849,45.9029,1210259
12005,2020-12-04,46.22,47.0822,45.9921,46.8443,1036953
12006,2020-12-07,46.6858,47.0921,45.6452,46.3191,1451854
12007,2020-12-08,46.1407,46.5768,45.9029,46.2993,1302780
12008,2020-12-09,46.8741,49.966,46.5916,49.8074,4362759
12009,2020-12-10,49.857,51.9281,49.8074,50.5804,3114480
12010,2020-12-11,50.6993,51.4426,50.3326,50.3822,1540194
12011,2020-12-14,50.5705,50.8182,49.7876,49.8669,1774246
12012,2020-12-15,50.1642,50.3624,49.4903,49.6389,1605374
12013,2020-12-16,49.738,50.1047,49.1236,49.3416,1048586
12014,2020-12-17,49.302,49.6786,49.1137,49.3813,1058988
12015,2020-12-18,49.6687,49.8768,48.2515,48.529,3218648
12016,2020-12-21,48.2218,48.6579,47.8353,48.0831,934861
12017,2020-12-22,48.2615,48.9552,48.0633,48.8759,626870
12018,2020-12-23,48.7966,49.9362,48.7371,49.7777,916674
12019,2020-12-24,49.9858,50.9867,49.8966,50.8876,2698112
12020,2020-12-28,50.9768,51.3534,50.5606,51.1552,1203390
12021,2020-12-29,51.284,51.4723,50.5407,51.0462,703097
12022,2020-12-30,51.4723,51.5813,50.6597,51.1254,742784
12023,2020-12-31,51.393,51.6407,51.0957,51.3038,756158
12024,2021-01-04,51.5218,51.5417,48.757,48.757,2027424
12025,2021-01-05,48.7781,49.423,47.4684,47.7164,1554406
12026,2021-01-06,47.895,49.1502,47.6569,47.9744,1753451
12027,2021-01-07,47.766,48.2324,46.615,47.2501,1661234
12028,2021-01-08,47.4981,48.3117,47.2997,47.6668,789079
12029,2021-01-11,47.2401,48.1927,46.7936,47.9645,930664
12030,2021-01-12,47.8256,48.3911,46.4265,46.615,1105396
12031,2021-01-13,46.5059,47.9645,45.603,47.7263,1444051
12032,2021-01-14,47.9248,48.9865,47.8652,48.7285,1100264
12033,2021-01-15,48.9865,49.5917,47.7263,48.6392,1218010
12034,2021-01-19,49.304,49.304,47.1608,48.0141,934979
12035,2021-01-20,48.2026,48.788,47.4485,48.6888,937982
12036,2021-01-21,49.0262,50.1821,48.7285,49.5818,801912
12037,2021-01-22,49.5024,49.9787,48.7483,49.4727,795636
12038,2021-01-25,50.1077,53.1538,49.5024,52.9653,3210017
12039,2021-01-26,53.2431,56.1801,53.2332,55.7237,5781398
12040,2021-01-27,55.565,58.2738,54.4834,54.5727,6646745
12041,2021-01-28,54.6521,55.1482,49.552,49.6116,3407881
12042,2021-01-29,49.6016,51.2884,49.1353,49.2048,2552085
12043,2021-02-01,49.2841,49.939,48.153,49.3933,1412362
12044,2021-02-02,49.4131,50.8717,48.5797,50.2962,1500991
12045,2021-02-03,50.6236,51.6754,49.691,50.7328,1893800
12046,2021-02-04,49.6612,52.3005,49.6413,51.2785,3008583
12047,2021-02-05,50.9809,51.5663,49.4131,50.4153,1784351
12048,2021-02-08,50.7427,50.837,49.1254,50.197,1907212
12049,2021-02-09,50.6038,50.6733,49.1254,49.3536,1191427
12050,2021-02-10,49.433,50.2069,48.6987,48.8277,1271684
12051,2021-02-11,48.9964,49.6116,48.2522,49.0758,1131666
12052,2021-02-12,48.9071,49.2742,47.766,48.53,1681564
12053,2021-02-16,48.7781,48.7781,48.1034,48.6094,1334604
12054,2021-02-17,48.5201,49.5123,48.3614,49.2941,1548646
12055,2021-02-18,49.2345,49.5917,48.4308,49.4528,863114
12056,2021-02-19,49.3139,50.6236,48.9765,50.5939,1336360
12057,2021-02-22,50.2367,52.4494,50.197,51.3381,1954580
12058,2021-02-23,50.9114,52.4791,49.691,52.1616,1286990
12059,2021-02-24,51.854,52.5982,51.2984,51.8739,1135445
12060,2021-02-25,51.8739,53.8484,51.1694,51.5266,2112596
12061,2021-02-26,51.9036,51.9433,50.7725,50.7725,954795
12062,2021-03-01,51.4968,54.7712,51.2587,54.5827,1667242
12063,2021-03-02,54.6323,55.3665,52.9355,53.3324,1585191
12064,2021-03-03,53.7591,54.0865,51.7449,51.7449,932317
12065,2021-03-04,52.0326,52.0326,49.2941,50.068,1941407
12066,2021-03-05,50.4054,50.6038,48.7285,50.326,1080447
12067,2021-03-08,49.7604,50.2069,48.8773,49.0361,1277937
12068,2021-03-09,49.5322,50.3756,48.8376,50.1275,1311316
12069,2021-03-10,50.6435,50.9312,49.3734,50.0283,1483580
12070,2021-03-11,50.6038,51.1721,49.562,50.9412,1335341
12071,2021-03-12,50.4847,50.6733,50.0878,50.2962,916267
12072,2021-03-15,50.3954,50.6038,48.5598,49.691,2464919
12073,2021-03-16,50.0283,51.219,50.0283,50.5046,1010280
12074,2021-03-17,50.6534,51.219,49.6215,49.81,1427366
12075,2021-03-18,49.681,49.681,48.0339,48.2423,1547191
12076,2021-03-19,48.2423,49.9092,47.9149,49.5421,2981861
12077,2021-03-22,49.6711,50.0581,48.9765,49.7505,1601300
12078,2021-03-23,49.939,50.0581,47.5874,47.8851,2162699
12079,2021-03-24,47.766,47.9545,46.4166,46.7143,2701643
12080,2021-03-25,46.496,48.4507,46.3372,47.895,2525385
12081,2021-03-26,47.8057,48.6888,47.1161,48.4606,2638719
